Sila;Przemieszczenie
475.7222;4.726375
477.3394;4.740875
478.394;4.755875
478.8311;4.771625
480.6487;4.785625
481.8201;4.801125
482.8278;4.81625
484.1463;4.830625
484.9386;4.8465
486.6608;4.861
487.8116;4.87575
487.9689;4.891625
489.5258;4.90575
490.9015;4.92125
491.7924;4.936375
492.6006;4.950625
493.0631;4.966625
494.7877;4.981
496.1682;4.995875
503.5178;5.139125
483.6218;5.183
421.4629;5.126875
300.8135;4.989375
224.6817;4.8355
167.9532;4.68375
127.6072;4.5335
97.53069;4.383
74.67905;4.23225
55.90995;4.081875
40.33327;3.932375
27.09707;3.78275
16.14094;3.632125
10.85997;3.481625
4.956722;3.33225
-2.737045;3.182625
-9.322166;3.032
-15.99789;2.881625
-22.21346;2.73225
-28.15008;2.582625
-33.43741;2.432125
-37.88471;2.281625
-41.71769;2.132125
-46.32076;1.9825
-50.29281;1.832
-53.62034;1.681625
-56.75554;1.53225
-60.40494;1.38275
-63.68399;1.232
-67.19192;1.081625
-70.03943;0.932125
-73.47425;0.782625
-77.00841;0.632125
-79.56505;0.48175
-82.13123;0.33225
-85.44763;0.182625
-88.26733;0.032125
-91.091;-0.118125
-93.85983;-0.26775
-96.99186;-0.417625
-100.5602;-0.568125
-103.2519;-0.718375
-105.8825;-0.867875
-109.4182;-1.0175
-112.5558;-1.168
-115.4224;-1.31825
-118.595;-1.467875
-121.6849;-1.617375
-125.3343;-1.767875
-128.808;-1.918375
-131.6849;-2.06775
-135.5465;-2.2175
-139.2635;-2.368
-142.2191;-2.518375
-145.6769;-2.667625
-149.2095;-2.817375
-152.8351;-2.968
-156.6323;-3.118375
-159.7166;-3.26775
-163.451;-3.41725
-167.6464;-3.567875
-170.7331;-3.718375
-174.164;-3.86775
-178.0121;-4.01725
-181.4294;-4.167875
-184.9707;-4.318125
-188.334;-4.46775
-191.7164;-4.617375
-195.8672;-4.768
-198.9373;-4.91825
-201.9342;-5.06775
-203.0428;-5.160375
-197.8644;-5.146375
-176.572;-5.021875
-159.0912;-4.871
-144.5158;-4.719875
-131.9957;-4.5685
-120.554;-4.417
-109.7035;-4.265625
-99.9705;-4.114
-90.18182;-3.96275
-80.51077;-3.81275
-71.74889;-3.662625
-62.80263;-3.512375
-54.27678;-3.362625
-45.76206;-3.213
-37.30456;-3.06275
-29.22535;-2.912375
-21.29316;-2.7625
-12.94374;-2.613
-5.384286;-2.462625
2.234777;-2.312375
9.403229;-2.1795
16.55817;-2.02625
19.13389;-1.875
27.7408;-1.724875
34.92912;-1.57475
42.40672;-1.423875
50.08777;-1.27375
58.30288;-1.124375
66.82475;-0.9745001
74.94291;-0.82375
82.60886;-0.6736251
90.80649;-0.524125
99.02159;-0.374375
107.6269;-0.22375
115.7951;-0.07362501
124.6357;0.07575
133.4675;0.225625
134.0906;0.314
120.7034;0.31675
115.8873;0.31675
112.9738;0.31675
110.7359;0.31675
109.2958;0.31675
108.0545;0.31675
106.7003;0.31675
106.074;0.31675
105.0019;0.31675
104.2819;0.31675
103.7908;0.31675
103;0.31675
102.4461;0.31675
102.1624;0.31675
101.3796;0.31675
101.1594;0.31675
100.7295;0.31675
100.2216;0.31675
99.95858;0.31675
99.67088;0.31675
99.11617;0.31675
99.16147;0.31675
98.5988;0.31675
98.34687;0.31675
98.23004;0.31675
97.905;0.31675
97.60538;0.31675
97.56724;0.31675
97.092;0.31675
97.02285;0.31675
96.85596;0.31675
96.51025;0.31675
96.4729;0.31675
96.30283;0.31675
95.90467;0.31675
96.06599;0.31675
95.7195;0.31675
95.53989;0.31675
95.51923;0.31675
95.22915;0.31675
95.07656;0.31675
95.09484;0.31675
94.68794;0.31675
94.80874;0.31675
94.6498;0.31675
94.32713;0.31675
94.39071;0.31675
94.2874;0.31675
93.93136;0.31675
94.12209;0.31675
93.8185;0.31675
93.68658;0.31675
93.78275;0.31675
93.43942;0.31675
93.39095;0.31675
93.43703;0.31675
93.13345;0.31675
93.17636;0.31675
93.14696;0.31675
92.8251;0.31675
92.95305;0.31675
92.78933;0.31675
92.55251;0.31675
92.7639;0.31675
92.51038;0.31675
92.36177;0.31675
92.508;0.31675
92.17024;0.31675
92.20123;0.31675
92.25289;0.31675
91.96519;0.31675
92.01685;0.31675
92.02798;0.31675
91.72678;0.31675
91.88731;0.31675
91.71168;0.31675
91.53604;0.31675
91.70294;0.31675
91.50267;0.31675
91.31273;0.31675
91.55115;0.31675
91.21895;0.31675
91.28412;0.31675
91.26743;0.31675
91.0155;0.31675
91.11325;0.31675
91.13709;0.31675
90.79298;0.31675
91.04013;0.31675
90.8653;0.31675
90.72145;0.31675
90.90424;0.31675
90.6833;0.31675
90.55773;0.31675
90.79615;0.31675
90.43375;0.31675
90.50925;0.31675
90.52595;0.31675
90.2915;0.31675
90.34157;0.31675
90.37733;0.31675
90.07136;0.31675
90.35905;0.31675
90.12938;0.31675
90.04195;0.31675
90.14288;0.31675
89.97043;0.31675
89.90923;0.31675
90.07851;0.31675
89.77174;0.31675
89.88222;0.31675
89.89334;0.31675
89.67241;0.31675
89.80989;0.31675
89.72645;0.31675
89.48405;0.31675
89.75188;0.31675
89.52299;0.31675
89.45465;0.31675
89.59929;0.31675
89.39902;0.31675
89.34657;0.31675
89.56512;0.31675
89.17888;0.31675
89.36961;0.31675
89.33783;0.31675
89.11689;0.31675
89.23689;0.31675
89.20351;0.31675
88.95556;0.31675
89.20749;0.31675
88.92854;0.31675
88.91344;0.31675
89.10656;0.31675
88.86735;0.31675
88.84351;0.31675
88.96907;0.31675
88.70125;0.31675
88.7998;0.31675
88.88801;0.31675
88.55978;0.31675
88.76244;0.31675
88.74416;0.31675
88.49939;0.31675
88.71714;0.31675
88.57806;0.31675
88.45329;0.31675
88.67899;0.31675
88.38812;0.31675
88.43104;0.31675
88.52561;0.31675
88.28561;0.31675
88.39766;0.31675
88.44057;0.31675
88.10281;0.31675
88.38018;0.31675
88.22282;0.31675
88.10997;0.31675
88.25779;0.31675
88.15209;0.31675
88.02811;0.31675
88.27209;0.31675
87.96851;0.31675
88.01937;0.31675
88.11395;0.31675
87.88665;0.31675
87.98122;0.31675
88.0607;0.31675
87.71976;0.31675
88.00188;0.31675
87.80798;0.31675
87.72771;0.31675
87.89778;0.31675
87.78175;0.31675
87.58545;0.31675
87.92321;0.31675
87.52664;0.31675
87.70307;0.31675
87.73883;0.31675
87.51392;0.31675
87.62439;0.31675
87.67366;0.31675
87.33829;0.31675
87.67605;0.31675
87.4726;0.31675
87.38041;0.31675
87.56479;0.31675
87.41458;0.31675
87.32637;0.31675
87.54572;0.31675
87.24531;0.31675
87.39471;0.31675
87.41299;0.31675
87.20319;0.31675
87.28822;0.31675
87.37246;0.31675
87.08795;0.31675
87.33193;0.31675
87.17775;0.31675
87.09987;0.317
122.7109;0.386
144.0851;0.52925
155.7008;0.681375
166.2556;0.831875
176.6332;0.9826251
187.556;1.13375
197.9693;1.283625
208.9381;1.433
219.516;1.583125
229.8752;1.733875
240.8465;1.883875
252.4161;2.033125
263.5646;2.183125
274.1869;2.333875
285.4101;2.48375
296.7938;2.633
309.3982;2.783125
321.3477;2.933875
333.7693;3.08375
347.6556;3.233
360.5596;3.383125
374.163;3.533875
387.7823;3.683625
401.3213;3.833
414.803;3.983
427.3137;4.133875
439.7734;4.283625
453.7622;4.433
459.2888;4.502125
460.2544;4.51725
460.937;4.533
462.7578;4.547
463.9268;4.5625
464.9965;4.577625
466.2267;4.592
467.0676;4.607875
468.9105;4.62225
469.8817;4.637375
470.3808;4.652875
472.1522;4.666875
473.3308;4.682625
474.6755;4.697625
475.738;4.712125
476.1362;4.728
477.9649;4.74225
478.851;4.757375
479.0306;4.773
480.3968;4.787
481.015;4.802625
482.3176;4.817625
483.7441;4.832
484.0859;4.847875
485.7191;4.86225
487.1567;4.877375
487.6383;4.893
488.832;4.906875
489.6394;4.922625
490.9666;4.937625
492.4154;4.952125
492.5235;4.968
493.7951;4.982125
495.1668;4.997375
504.3999;5.1445
445.2809;5.115625
321.8261;4.97975
240.8799;4.835625
178.1082;4.683375
134.329;4.5325
102.2418;4.38225
77.95572;4.231375
58.97999;4.081
42.7262;3.931375
29.01395;3.781625
17.78603;3.631125
12.57181;3.48075
5.294482;3.33125
-1.37647;3.18175
-8.761883;3.031125
-15.62913;2.880625
-21.4529;2.731125
-27.59059;2.581625
-33.05515;2.43125
-37.43251;2.28075
-41.60086;2.131
-45.801;1.9815
-49.83823;1.831125
-53.66246;1.680625
-56.87952;1.531125
-60.71965;1.381625
-64.59157;1.231
-67.43272;1.08075
-70.63628;0.931125
-74.15374;0.78175
-77.4161;0.631125
-80.33117;0.480625
-83.11351;0.33125
-86.02301;0.18175
-89.61836;0.03125
-92.17342;-0.11925
-94.87947;-0.26875
-98.21336;-0.4185
-101.3692;-0.569
-104.1706;-0.71925
-107.3583;-0.868875
-110.2996;-1.0185
-113.8655;-1.168875
-116.8911;-1.31925
-119.5772;-1.468875
-123.1805;-1.61825
-126.8752;-1.768875
-129.8173;-1.919375
-133.1067;-2.068875
-136.2554;-2.218375
-140.0614;-2.368875
-143.551;-2.5195
-146.5766;-2.668875
-149.9764;-2.81825
-154.2838;-2.968875
-157.2108;-3.119375
-160.7712;-3.268875
-164.4341;-3.418375
-168.0557;-3.56875
-171.6646;-3.71925
-174.7163;-3.86875
-178.1138;-4.01825
-182.4824;-4.168875
-185.5421;-4.31925
-188.7743;-4.468875
-192.5397;-4.61825
-196.1342;-4.768875
-199.4554;-4.91925
-202.9149;-5.068875
-202.9729;-5.167125
-198.7576;-5.15625
-178.3681;-5.035625
-159.9161;-4.885
-145.6165;-4.73375
-133.1584;-4.582
-121.5521;-4.430625
-111.2334;-4.2795
-100.8876;-4.128125
-91.15617;-3.97675
-81.87532;-3.82575
-72.60481;-3.6755
-63.8787;-3.52575
-55.17244;-3.375875
-46.56553;-3.225625
-38.62937;-3.0755
-30.26485;-2.926125
-21.93769;-2.776
-14.27015;-2.6255
-6.359418;-2.475625
1.517137;-2.326875
8.50598;-2.190625
15.9049;-2.038875
18.80964;-1.8885
26.7148;-1.737875
33.54629;-1.586875
40.4954;-1.437
48.88375;-1.287625
57.25225;-1.137375
64.74097;-0.9867501
72.28613;-0.837
80.72218;-0.6875001
88.96272;-0.53725
97.58552;-0.386625
105.7982;-0.23675
114.2557;-0.08737501
123.74;0.06262501
132.61;0.213375
141.6262;0.36325
150.7648;0.512625
159.8366;0.662625
169.1453;0.8133751
178.779;0.96325
188.9308;1.11275
198.9349;1.262625
208.9381;1.413375
219.0836;1.56325
229.5963;1.712625
239.6631;1.86275
250.2004;2.0135
261.4641;2.16325
272.0729;2.3125
283.103;2.462625
293.9145;2.613375
305.6025;2.763125
318.9365;2.912375
331.1324;3.062625
343.7869;3.213375
357.5762;3.363125
371.8098;3.5125
385.3226;3.662625
398.9705;3.81325
412.0135;3.963125
425.845;4.1125
438.8285;4.2625
451.2533;4.413375
459.7394;4.5025
460.9124;4.517625
461.4957;4.533375
463.2187;4.5475
464.3957;4.563125
465.8015;4.578
467.0811;4.592375
467.5086;4.60825
469.2697;4.622625
470.6534;4.637875
471.398;4.653375
472.9048;4.667375
473.8704;4.683125
475.3868;4.698125
476.675;4.712625
476.795;4.728375
478.4481;4.74275
479.9708;4.758
480.6455;4.773375
481.7216;4.787375
482.3359;4.803125
483.857;4.818125
485.4393;4.8325
485.5879;4.848375
486.7625;4.862625
487.8648;4.87775
488.232;4.8935
489.5472;4.9075
490.1417;4.923125
491.457;4.938
492.866;4.952625
493.1784;4.968375
494.225;4.982625
495.34;4.997875
503.1324;5.1395
483.0146;5.1805
412.5611;5.115875
297.8238;4.97725
218.9128;4.823625
163.6704;4.6715
124.6087;4.5205
94.75072;4.370375
71.55498;4.220625
53.4749;4.070125
39.22383;3.919625
26.63533;3.769875
15.94384;3.6205
9.536743;3.469875
4.047553;3.3195
-2.970695;3.16975
-10.19478;3.020375
-17.0962;2.869875
-23.09958;2.719375
-28.60308;2.569625
-33.61464;2.420375
-38.59917;2.269875
-42.60222;2.119375
-46.27228;1.96975
-50.1291;1.82025
-54.26407;1.669875
-57.23238;1.519375
-60.7268;1.369875
-64.1346;1.220375
-67.74267;1.07
-70.78886;0.9195001
-73.54498;0.769625
-76.61581;0.620375
-80.07208;0.47
-82.59296;0.319625
-85.48816;0.16975
-88.6035;0.02025
-91.7999;-0.13
-94.5735;-0.2805
-97.53863;-0.430375
-100.1835;-0.57975
-103.7765;-0.730125
-106.5048;-0.8806251
-109.2879;-1.03025
-112.7259;-1.179625
-116.1067;-1.330125
-119.1052;-1.4805
-122.1863;-1.630125
-125.0545;-1.779625
-129.0997;-1.93
-132.3533;-2.0805
-135.293;-2.23025
-138.9893;-2.37975
-142.8628;-2.530125
-145.944;-2.680625
-149.548;-2.83025
-153.0695;-2.979625
-156.9533;-3.130125
-160.6258;-3.280625
-163.7181;-3.43025
-166.9876;-3.5795
-171.3626;-3.73
-174.5208;-3.880625
-178.0057;-4.030125
-181.7203;-4.179625
-185.3196;-4.330125
-189.0572;-4.4805
-192.2886;-4.630125
-195.4261;-4.779625
-199.5818;-4.930125
-202.6884;-5.080375
-202.0415;-5.166875
-197.9001;-5.14825
-175.9847;-5.020375
-158.2932;-4.8695
-144.2504;-4.71825
-131.46;-4.566875
-120.1057;-4.415625
-109.5573;-4.263875
-99.37207;-4.11225
-89.91241;-3.96125
-80.13407;-3.810625
-70.82462;-3.66025
-62.1144;-3.51
-53.56789;-3.360625
-44.98561;-3.210625
-36.80229;-3.060125
-28.62215;-2.91025
-20.89818;-2.760375
-12.72122;-2.610375
-4.576842;-2.46025
3.149509;-2.310375
10.10338;-2.1765
16.95156;-2.023625
19.57258;-1.872375
27.6343;-1.722375
35.06978;-1.572375
42.43692;-1.421625
50.04724;-1.2715
57.53279;-1.121875
65.26788;-0.97225
73.57041;-0.8215001
80.82152;-0.67125
89.02708;-0.52175
97.71585;-0.372125
106.5421;-0.221625
115.2118;-0.071125
124.1223;0.07825001
133.1027;0.227875
138.3758;0.3535
126.9937;0.37125
120.062;0.37125
116.6256;0.37125
114.4044;0.37125
112.3889;0.37125
111.2215;0.37125
109.9523;0.37125
108.8508;0.37125
108.0966;0.37125
107.3273;0.37125
106.4118;0.37125
106.0931;0.37125
105.3079;0.37125
104.7945;0.37125
104.4822;0.37125
103.8456;0.37125
103.422;0.37125
103.2217;0.37125
102.5788;0.37125
102.5041;0.37125
102.0455;0.37125
101.6426;0.37125
101.5258;0.37125
101.2158;0.37125
100.7414;0.37125
100.824;0.37125
100.3512;0.37125
100.1469;0.37125
100.077;0.37125
99.68758;0.37125
99.51989;0.37125
99.49446;0.37125
98.99298;0.37125
99.07166;0.37125
98.82211;0.37125
98.51376;0.37125
98.60992;0.37125
98.32303;0.37125
98.05521;0.37125
98.17442;0.37125
97.78261;0.37125
97.68407;0.37125
97.69758;0.37125
97.39081;0.37125
97.33518;0.37125
97.31531;0.37125
96.94337;0.37125
97.05464;0.37125
96.86708;0.37125
96.58416;0.37125
96.71609;0.37125
96.45621;0.37125
96.26151;0.37125
96.41091;0.37125
96.10892;0.37125
95.99924;0.37125
96.06599;0.37125
95.74174;0.37125
95.76718;0.37125
95.74969;0.37125
95.45644;0.37125
95.61459;0.37125
95.47949;0.37125
95.22438;0.37125
95.37141;0.37125
95.1918;0.37125
95.0098;0.37125
95.15047;0.37125
94.89457;0.37125
94.8;0.37125
94.95258;0.37125
94.56793;0.37125
94.62675;0.37125
94.69191;0.37125
94.37005;0.37125
94.43045;0.37125
94.43839;0.37125
94.08951;0.37125
94.36289;0.37125
94.13004;0.37125
94.02196;0.37125
94.14991;0.37125
93.96076;0.37125
93.8352;0.37125
94.03308;0.37125
93.66115;0.37125
93.75572;0.37125
93.77559;0.37125
93.52207;0.37125
93.63493;0.37125
93.62539;0.37125
93.31226;0.37125
93.55307;0.37125
93.34008;0.37125
93.24074;0.37125
93.33929;0.37125
93.1708;0.37125
93.05477;0.37125
93.31306;0.37125
92.94351;0.37125
93.04682;0.37125
93.02775;0.37125
92.83622;0.37125
92.89662;0.37125
92.93556;0.37125
92.63754;0.37125
92.87039;0.37125
92.659;0.37125
92.5994;0.37125
92.73767;0.37125
92.57793;0.37125
92.41342;0.37125
92.66933;0.37125
92.32998;0.37125
92.45872;0.37125
92.40866;0.37125
92.20123;0.37125
92.30296;0.37125
92.33237;0.37125
92.04149;0.37125
92.31011;0.37125
92.12494;0.37125
92.01685;0.37125
92.20203;0.37125
92.01924;0.37125
91.87063;0.37125
92.09156;0.37125
91.8142;0.37125
91.9048;0.37125
91.91434;0.37125
91.7093;0.37125
91.78082;0.37125
91.82214;0.37125
91.54717;0.37125
91.77367;0.37125
91.64095;0.37125
91.53287;0.37125
91.72678;0.37125
91.49789;0.37125
91.42796;0.37125
91.60757;0.37125
91.31113;0.37125
91.3922;0.37125
91.49949;0.37125
91.21418;0.37125
91.36041;0.37125
91.35564;0.37125
91.08385;0.37125
91.33339;0.37125
91.20703;0.37125
91.0608;0.37125
91.31034;0.37125
91.06318;0.37125
91.06795;0.37125
91.16729;0.37125
90.96941;0.37125
90.99642;0.37125
91.06795;0.37125
90.81205;0.37125
90.95351;0.37125
90.92093;0.37125
90.75562;0.37125
90.90424;0.37125
90.86291;0.37125
90.59111;0.37125
90.88993;0.37125
90.62846;0.37125
90.64516;0.37125
90.73495;0.37125
90.52992;0.37125
90.5331;0.37125
90.72383;0.37125
90.35985;0.37125
90.59747;0.37125
90.53628;0.37125
90.37018;0.37125
90.52992;0.37125
90.48224;0.37125
90.2001;0.37125
90.54581;0.37125
90.27163;0.37125
90.28117;0.37125
90.39005;0.37125
90.24382;0.37125
90.25812;0.37125
90.45839;0.37125
90.10792;0.37125
90.30819;0.37125
90.22871;0.37125
90.08646;0.37125
90.19772;0.37125
90.16514;0.37125
89.95135;0.37125
90.2756;0.37125
89.98792;0.37125
90.0062;0.37125
90.08408;0.37125
89.88937;0.37125
89.88699;0.37125
90.065;0.37125
116.7194;0.422
145.7906;0.55875
157.0574;0.711
167.8506;0.8625
178.5779;1.013875
188.6614;1.164
199.7328;1.313625
210.6285;1.463625
221.0641;1.614375
231.8525;1.764375
242.6704;1.91375
253.338;2.063625
264.7646;2.214375
275.1867;2.36425
287.4041;2.513625
299.027;2.663625
310.1786;2.814375
323.1398;2.96425
336.8918;3.113625
350.1169;3.2635
363.8752;3.41425
376.9612;3.56425
390.9914;3.713625
404.249;3.8635
416.7517;4.01425
429.9132;4.16425
442.5605;4.3135
454.7532;4.463625
458.3398;4.502625
459.466;4.517875
460.0676;4.533375
461.909;4.5475
463.0732;4.563125
464.2264;4.578125
465.5631;4.5925
466.4334;4.608375
468.1969;4.622625
469.3063;4.638
469.9651;4.6535
471.6031;4.6675
472.7427;4.683125
473.9936;4.698125
475.022;4.712625
475.7198;4.7285
477.5222;4.74275
478.8089;4.757875
479.4669;4.7735
480.806;4.7875
481.778;4.80325
483.3706;4.818
484.4952;4.8325
484.8798;4.8485
486.637;4.86275
487.7726;4.877875
488.3242;4.8935
489.5361;4.9075
490.16;4.923125
491.6509;4.938125
492.9733;4.952625
492.9622;4.9685
494.295;4.982625
495.5768;4.998
504.2021;5.143
441.3366;5.106125
316.124;4.967
235.1777;4.822875
173.3971;4.67025
131.4902;4.518875
99.9697;4.368375
75.7281;4.218625
56.56322;4.068375
41.44907;3.91775
28.35671;3.76775
16.88639;3.618375
11.50211;3.468125
4.052321;3.317625
-2.246698;3.16775
-9.409587;3.01825
-16.96507;2.868125
-22.7809;2.7175
-28.26293;2.567625
-33.40085;2.418375
-38.42354;2.268125
-42.64832;2.1175
-46.4193;1.967625
-50.25864;1.81825
-54.50566;1.668125
-57.7275;1.5175
-60.89926;1.36775
-64.28242;1.218375
-67.94771;1.068125
-71.14887;0.9176251
-74.33414;0.767875
-77.2047;0.618375
-80.93039;0.468125
-83.75803;0.31775
-86.38541;0.16775
-89.60247;0.0185
-92.89742;-0.131875
-95.43737;-0.2825
-98.45177;-0.432375
-101.2373;-0.58175
-104.8064;-0.7320001
-107.9289;-0.8825001
-110.3886;-1.032375
-113.531;-1.18175
-117.2964;-1.332
-120.0032;-1.482375
-123.2012;-1.63225
-126.2633;-1.7815
-129.8483;-1.931875
-133.3038;-2.0825
-136.5622;-2.23225
-139.823;-2.381625
-143.9881;-2.531875
-147.117;-2.682625
-150.5764;-2.8325
-154.3466;-2.981625
-157.9499;-3.131875
-161.5699;-3.2825
-165.0278;-3.432375
-168.1908;-3.581625
-172.2264;-3.731875
-175.8122;-3.882375
-178.9006;-4.032125
-182.6032;-4.18175
-186.3313;-4.331875
-189.7621;-4.482375
-193.1413;-4.63225
-196.2201;-4.7815
-200.1127;-4.931875
-203.7271;-5.0825
-203.3114;-5.175
-198.7282;-5.161375
-178.1718;-5.0365
-159.7158;-4.885875
-145.4639;-4.7345
-132.7236;-4.582875
-121.1786;-4.431375
-110.7232;-4.280125
-100.2471;-4.129125
-90.43375;-3.9775
-81.25385;-3.826125
-72.04453;-3.67625
-63.29139;-3.5265
-54.81958;-3.376625
-46.20473;-3.22625
-38.22327;-3.076125
-29.9271;-2.926875
-21.55304;-2.776625
-13.59781;-2.625875
-5.994638;-2.476375
1.825492;-2.3285
8.83023;-2.191375
16.04954;-2.039625
19.08541;-1.88925
27.70185;-1.738375
34.50235;-1.5875
41.21542;-1.43775
49.2398;-1.288125
57.2141;-1.138
64.42388;-0.987375
72.40533;-0.837625
80.78337;-0.688125
88.81807;-0.53775
96.33223;-0.387125
104.6379;-0.2375
113.3879;-0.08800001
122.6974;0.062
131.2383;0.212875
140.6217;0.362625
150.0313;0.511875
159.5688;0.6620001
168.9235;0.81275
178.2092;0.962625
188.3825;1.112
198.4064;1.262
207.7627;1.41275
218.0648;1.5625
228.9804;1.712
239.5328;1.86225
250.02;2.01275
261.1693;2.1625
272.0412;2.311875
283.4821;2.462125
295.0303;2.61275
306.673;2.7625
319.4555;2.91175
332.3539;3.062
344.8375;3.21275
358.9034;3.362375
372.8064;3.511875
386.8461;3.662
400.3438;3.812625
412.8718;3.9625
425.5637;4.111875
439.0542;4.262
450.8217;4.412625
458.9597;4.502
460.3759;4.517125
460.9068;4.53275
462.486;4.546875
463.8465;4.562375
465.2484;4.577375
466.4715;4.591875
467.0342;4.60775
468.8859;4.622
470.4038;4.637125
471.0221;4.65275
472.343;4.66675
473.3705;4.6825
475.0117;4.6975
476.2657;4.711875
476.5447;4.72775
478.1357;4.742125
479.6092;4.75725
480.4373;4.77275
481.557;4.786875
482.1897;4.8025
483.8625;4.8175
485.4735;4.831875
485.6936;4.84775
486.8754;4.862
488.1851;4.877125
488.8145;4.892875
490.214;4.90675
490.7401;4.9225
491.9958;4.9375
493.5884;4.952
493.7402;4.967875
494.7583;4.982
495.8177;4.997125
502.3456;5.135625
480.3578;5.16925
406.3225;5.0995
294.5129;4.958125
216.0811;4.805875
160.7601;4.6545
121.6602;4.503875
92.4778;4.35275
69.74697;4.20225
51.61762;4.05275
36.58136;3.903
24.61751;3.75225
14.93533;3.602
8.51949;3.452625
3.631115;3.302875
-3.969669;3.15225
-10.4332;3.002
-16.8101;2.8525
-23.50012;2.702875
-29.43436;2.55225
-34.19002;2.401875
-38.33215;2.252625
-43.13231;2.102875
-46.94144;1.952125
-50.72514;1.802
-54.24738;1.6525
-58.04459;1.502875
-61.92287;1.352375
-65.04536;1.202
-67.72757;1.0525
-71.45961;0.9028751
-74.40646;0.75225
-77.41372;0.6020001
-80.26839;0.4525
-83.42902;0.302875
-86.41879;0.152375
-89.32272;0.002
-91.62903;-0.147375
-94.98278;-0.29725
-98.3127;-0.447875
-100.9313;-0.598
-104.0053;-0.7475001
-107.0897;-0.8971251
-110.2034;-1.04775
-113.2194;-1.198125
-115.9938;-1.3475
-119.1608;-1.497125
-122.9715;-1.64775
-125.8945;-1.798
-129.0353;-1.9475
-132.6052;-2.09725
-136.0893;-2.24775
-139.3763;-2.398
-142.7992;-2.5475
-145.963;-2.697125
-150.1989;-2.847875
-153.5567;-2.998125
-156.7173;-3.1475
-160.8102;-3.297125
-164.5549;-3.447625
-167.7751;-3.598
-171.38;-3.747375
-174.9174;-3.897
-178.9371;-4.047625
-182.4029;-4.198
-185.4038;-4.3475
-189.3123;-4.49725
-193.1993;-4.647625
-196.1192;-4.797875
-199.7177;-4.9475
-203.2002;-5.097
-202.9037;-5.178125
-197.885;-5.153625
-175.1145;-5.021625
-157.4198;-4.8705
-143.5089;-4.719375
-130.6295;-4.56825
-119.0257;-4.4165
-108.4129;-4.265
-98.14421;-4.11375
-88.51528;-3.962375
-79.29246;-3.81175
-70.11176;-3.66125
-61.89426;-3.5115
-53.23728;-3.36175
-44.66295;-3.211625
-36.21101;-3.061375
-28.16995;-2.911625
-20.15988;-2.76175
-12.31591;-2.6115
-4.156431;-2.4615
3.217856;-2.311625
10.49757;-2.1775
17.3227;-2.02475
19.90954;-1.873625
28.70321;-1.7235
35.94398;-1.5735
42.44407;-1.42275
49.88034;-1.272625
57.64643;-1.12325
65.74393;-0.973375
73.89069;-0.822625
81.63611;-0.6725
89.77413;-0.523
98.24435;-0.373125
106.1956;-0.2225
114.8748;-0.07237501
123.4818;0.07712501
132.5075;0.22625
130.5056;0.301875
119.0774;0.302375
114.096;0.302375
111.382;0.302375
109.4675;0.302375
107.7016;0.302375
106.473;0.302375
105.5566;0.302375
104.3375;0.302375
103.697;0.302375
102.9658;0.302375
102.1449;0.302375
101.6919;0.302375
101.2317;0.302375
100.4402;0.302375
100.3154;0.302375
99.67486;0.302375
99.25684;0.302375
99.12093;0.302375
98.52568;0.302375
98.20303;0.302375
98.14898;0.302375
97.46631;0.302375
97.48618;0.302375
97.2112;0.302375
96.71847;0.302375
96.71847;0.302375
96.39899;0.302375
95.98494;0.302375
96.05726;0.302375
95.61936;0.302375
95.43896;0.302375
95.50571;0.302375
95.02013;0.302375
94.95973;0.302375
94.96371;0.302375
94.44157;0.302375
94.52025;0.302375
94.347;0.302375
93.96315;0.302375
94.14275;0.302375
93.83202;0.302375
93.57373;0.302375
93.70645;0.302375
93.40763;0.302375
93.16682;0.302375
93.3528;0.302375
92.94431;0.302375
92.95702;0.302375
92.95066;0.302375
92.56125;0.302375
92.67171;0.302375
92.58668;0.302375
92.18295;0.302375
92.45396;0.302375
92.1011;0.302375
92.02798;0.302375
92.12971;0.302375
91.89129;0.302375
91.7538;0.302375
91.9048;0.302375
91.53128;0.302375
91.55353;0.302375
91.57339;0.302375
91.29922;0.302375
91.36438;0.302375
91.26981;0.302375
90.96861;0.302375
91.24518;0.302375
90.96622;0.302375
90.85576;0.302375
90.96225;0.302375
90.758;0.302375
90.60622;0.302375
90.80171;0.302375
90.48541;0.302375
90.5323;0.302375
90.54819;0.302375
90.27163;0.302375
90.3368;0.302375
90.34634;0.302375
90.02844;0.302375
90.23508;0.302375
90.00858;0.302375
89.95454;0.302375
90.0054;0.302375
89.86235;0.302375
89.7344;0.302375
89.91639;0.302375
89.62393;0.302375
89.7185;0.302375
89.68035;0.302375
89.57147;0.302375
89.49042;0.302375
89.55399;0.302375
89.26789;0.302375
89.48008;0.302375
89.26789;0.302375
89.221;0.302375
89.28855;0.302375
89.21385;0.302375
88.99768;0.302375
89.23054;0.302375
88.93092;0.302375
89.00324;0.302375
88.99609;0.302375
88.7998;0.302375
88.80536;0.302375
88.95556;0.302375
88.58204;0.302375
88.74575;0.302375
88.76244;0.302375
88.49621;0.302375
88.58363;0.302375
88.61542;0.302375
88.35474;0.302375
88.54866;0.302375
88.32137;0.302375
88.35316;0.302375
88.53038;0.302375
88.11474;0.302375
88.24269;0.302375
88.45329;0.302375
88.00188;0.302375
88.20692;0.302375
88.23157;0.302375
87.93831;0.302375
88.09169;0.302375
